candidate_id,source_region_pk,source_entity_id,source_name,source_granularity_level,target_region_pk,target_entity_id,target_name,target_granularity_level,mapping_relation,mapping_method,source_coverage_ratio,target_coverage_ratio,spatial_overlap_ratio,mapping_confidence,scientific_rollup_eligible,proposed_record_status,proposed_review_status,proposed_rollup_eligible,proposed_is_primary_rollup,scientific_source_pk,provenance_json
G3G1-STAGE-0CE6B3F2DE5B2EB24B79,123,NGIQ-BR-00000041,"Left Middle frontal gyrus, Brainnetome 7_5",G3_MESO_FINE,786,NGIQ-BR-00000293,Left Rostral Middle Frontal Cortex,G1_MACRO,partial_overlap,hybrid,0.350411,0.076488,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 23, ""official_code"": ""MFG_L_7_5"", ""modified_name"": ""ventrolateral area 8""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.350411, ""target_coverage_ratio"": 0.076488}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-3CE912D0C00C4FA5DDDA,123,NGIQ-BR-00000041,"Left Middle frontal gyrus, Brainnetome 7_5",G3_MESO_FINE,763,NGIQ-BR-00000270,Left Caudal Middle Frontal Gyrus,G1_MACRO,partial_overlap,hybrid,0.642631,0.271949,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 23, ""official_code"": ""MFG_L_7_5"", ""modified_name"": ""ventrolateral area 8""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.642631, ""target_coverage_ratio"": 0.271949}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-331B06B006847DEFDF9F,126,NGIQ-BR-00000042,"Right Middle frontal gyrus, Brainnetome 7_5",G3_MESO_FINE,817,NGIQ-BR-00000324,Right Rostral Middle Frontal Cortex,G1_MACRO,partial_overlap,hybrid,0.637713,0.109232,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 24, ""official_code"": ""MFG_R_7_5"", ""modified_name"": ""ventrolateral area 8""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.637713, ""target_coverage_ratio"": 0.109232}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-B54A90353295D60AE474,126,NGIQ-BR-00000042,"Right Middle frontal gyrus, Brainnetome 7_5",G3_MESO_FINE,794,NGIQ-BR-00000301,Right Caudal Middle Frontal Gyrus,G1_MACRO,partial_overlap,hybrid,0.362287,0.139668,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 24, ""official_code"": ""MFG_R_7_5"", ""modified_name"": ""ventrolateral area 8""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.362287, ""target_coverage_ratio"": 0.139668}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-58C1B73C4BF61E790EC7,129,NGIQ-BR-00000043,"Left Middle frontal gyrus, Brainnetome 7_6",G3_MESO_FINE,763,NGIQ-BR-00000270,Left Caudal Middle Frontal Gyrus,G1_MACRO,contained_in,hybrid,0.964172,0.324143,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 25, ""official_code"": ""MFG_L_7_6"", ""modified_name"": ""ventrolateral area 6""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.964172, ""target_coverage_ratio"": 0.324143}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-65B48EF7C0A509E2B66F,132,NGIQ-BR-00000044,"Right Middle frontal gyrus, Brainnetome 7_6",G3_MESO_FINE,794,NGIQ-BR-00000301,Right Caudal Middle Frontal Gyrus,G1_MACRO,contained_in,hybrid,0.958541,0.330853,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 26, ""official_code"": ""MFG_R_7_6"", ""modified_name"": ""ventrolateral area 6""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.958541, ""target_coverage_ratio"": 0.330853}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-8CAE09C2C42FC07A8201,135,NGIQ-BR-00000045,"Left Middle frontal gyrus, Brainnetome 7_7",G3_MESO_FINE,786,NGIQ-BR-00000293,Left Rostral Middle Frontal Cortex,G1_MACRO,contained_in,hybrid,0.932464,0.167748,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 27, ""official_code"": ""MFG_L_7_7"", ""modified_name"": ""lateral area 10""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.932464, ""target_coverage_ratio"": 0.167748}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-6CD73AD0EE8C8099F641,138,NGIQ-BR-00000046,"Right Middle frontal gyrus, Brainnetome 7_7",G3_MESO_FINE,817,NGIQ-BR-00000324,Right Rostral Middle Frontal Cortex,G1_MACRO,contained_in,hybrid,0.93571,0.186928,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 28, ""official_code"": ""MFG_R_7_7"", ""modified_name"": ""lateral area 10""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.93571, ""target_coverage_ratio"": 0.186928}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-A96A28EA7E62023E3F1C,9,NGIQ-BR-00000003,"Left Inferior frontal gyrus, Brainnetome 6_1",G3_MESO_FINE,777,NGIQ-BR-00000284,"Left Inferior Frontal Gyrus, Pars Opercularis",G1_MACRO,dominant_overlap,hybrid,0.96732,0.237256,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_DOMINANT_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 29, ""official_code"": ""IFG_L_6_1"", ""modified_name"": ""dorsal area 44""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.96732, ""target_coverage_ratio"": 0.237256}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-7AAD7FD134672F6E0FFA,12,NGIQ-BR-00000004,"Right Inferior frontal gyrus, Brainnetome 6_1",G3_MESO_FINE,808,NGIQ-BR-00000315,"Right Inferior Frontal Gyrus, Pars Opercularis",G1_MACRO,dominant_overlap,hybrid,0.72323,0.322411,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_DOMINANT_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 30, ""official_code"": ""IFG_R_6_1"", ""modified_name"": ""dorsal area 44""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.72323, ""target_coverage_ratio"": 0.322411}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-B8D099959A13A07580CC,147,NGIQ-BR-00000049,"Left Inferior frontal gyrus, Brainnetome 6_3",G3_MESO_FINE,777,NGIQ-BR-00000284,"Left Inferior Frontal Gyrus, Pars Opercularis",G1_MACRO,partial_overlap,hybrid,0.68541,0.144598,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 33, ""official_code"": ""IFG_L_6_3"", ""modified_name"": ""caudal area 45""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.68541, ""target_coverage_ratio"": 0.144598}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-043CB794EC3AB3C80D8A,147,NGIQ-BR-00000049,"Left Inferior frontal gyrus, Brainnetome 6_3",G3_MESO_FINE,779,NGIQ-BR-00000286,"Left Inferior Frontal Gyrus, Pars Triangularis",G1_MACRO,partial_overlap,hybrid,0.31459,0.101173,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 33, ""official_code"": ""IFG_L_6_3"", ""modified_name"": ""caudal area 45""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.31459, ""target_coverage_ratio"": 0.101173}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-C9D98ABF7C212F07CFAD,150,NGIQ-BR-00000050,"Right Inferior frontal gyrus, Brainnetome 6_3",G3_MESO_FINE,808,NGIQ-BR-00000315,"Right Inferior Frontal Gyrus, Pars Opercularis",G1_MACRO,partial_overlap,hybrid,0.516605,0.113269,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 34, ""official_code"": ""IFG_R_6_3"", ""modified_name"": ""caudal area 45""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.516605, ""target_coverage_ratio"": 0.113269}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-03FF042864CFBD4B10BE,150,NGIQ-BR-00000050,"Right Inferior frontal gyrus, Brainnetome 6_3",G3_MESO_FINE,810,NGIQ-BR-00000317,"Right Inferior Frontal Gyrus, Pars Triangularis",G1_MACRO,partial_overlap,hybrid,0.483395,0.110084,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 34, ""official_code"": ""IFG_R_6_3"", ""modified_name"": ""caudal area 45""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.483395, ""target_coverage_ratio"": 0.110084}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-965F1B0749CA40217399,153,NGIQ-BR-00000051,"Left Inferior frontal gyrus, Brainnetome 6_4",G3_MESO_FINE,779,NGIQ-BR-00000286,"Left Inferior Frontal Gyrus, Pars Triangularis",G1_MACRO,contained_in,hybrid,0.92587,0.29912,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 35, ""official_code"": ""IFG_L_6_4"", ""modified_name"": ""rostral area 45""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.92587, ""target_coverage_ratio"": 0.29912}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-2A04738C6FB7C0644760,156,NGIQ-BR-00000052,"Right Inferior frontal gyrus, Brainnetome 6_4",G3_MESO_FINE,810,NGIQ-BR-00000317,"Right Inferior Frontal Gyrus, Pars Triangularis",G1_MACRO,contained_in,hybrid,1.0,0.287815,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 36, ""official_code"": ""IFG_R_6_4"", ""modified_name"": ""rostral area 45""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 1.0, ""target_coverage_ratio"": 0.287815}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-6E1F41030261AE6F7BCF,159,NGIQ-BR-00000053,"Left Inferior frontal gyrus, Brainnetome 6_5",G3_MESO_FINE,777,NGIQ-BR-00000284,"Left Inferior Frontal Gyrus, Pars Opercularis",G1_MACRO,partial_overlap,hybrid,0.399443,0.184033,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 37, ""official_code"": ""IFG_L_6_5"", ""modified_name"": ""opercular area 44""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.399443, ""target_coverage_ratio"": 0.184033}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-C75BD5DEE8A5DD736EDC,159,NGIQ-BR-00000053,"Left Inferior frontal gyrus, Brainnetome 6_5",G3_MESO_FINE,779,NGIQ-BR-00000286,"Left Inferior Frontal Gyrus, Pars Triangularis",G1_MACRO,partial_overlap,hybrid,0.583855,0.410068,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 37, ""official_code"": ""IFG_L_6_5"", ""modified_name"": ""opercular area 44""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.583855, ""target_coverage_ratio"": 0.410068}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-1378901230E78D75F2C7,162,NGIQ-BR-00000054,"Right Inferior frontal gyrus, Brainnetome 6_5",G3_MESO_FINE,808,NGIQ-BR-00000315,"Right Inferior Frontal Gyrus, Pars Opercularis",G1_MACRO,partial_overlap,hybrid,0.437576,0.292071,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 38, ""official_code"": ""IFG_R_6_5"", ""modified_name"": ""opercular area 44""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.437576, ""target_coverage_ratio"": 0.292071}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
